query,category,configuration,num_runs,use_gpt,use_id_matching,total_min,total_max,total_avg,total_median,total_std,gpt_refinement_min,gpt_refinement_max,gpt_refinement_avg,id_matching_min,id_matching_max,id_matching_avg,query_embedding_min,query_embedding_max,query_embedding_avg,semantic_search_min,semantic_search_max,semantic_search_avg
"Data structures courses, specifically CS 1332 or equivalent",mixed,no_id_matching,5,True,False,1.6114017963409424,2.7039172649383545,1.9720588207244873,1.7037792205810547,0.46936467344557176,1.5648677349090576,2.645932197570801,1.9118410110473634,0.0,0.0,0.0,3.0517578125e-05,0.008300065994262695,0.004935121536254883,0.04608511924743652,0.05753731727600098,0.0548703670501709
"Data structures courses, specifically CS 1332 or equivalent",mixed,no_id_matching,10,True,False,1.5109214782714844,2.925786256790161,2.0977202892303466,2.0109331607818604,0.4157831210410622,1.4554901123046875,2.8602213859558105,2.035869598388672,0.0,0.0,0.0,2.8371810913085938e-05,0.00883340835571289,0.006443977355957031,0.04526400566101074,0.05810689926147461,0.054988431930541995
I want to take CS 4641 or other machine learning courses,mixed,no_id_matching,1,True,False,1.3377995491027832,1.3377995491027832,1.3377995491027832,1.3377995491027832,0.0,1.27193284034729,1.27193284034729,1.27193284034729,0.0,0.0,0.0,0.008176326751708984,0.008176326751708984,0.008176326751708984,0.05728793144226074,0.05728793144226074,0.05728793144226074
I want to take CS 4641 or other machine learning courses,mixed,no_id_matching,5,True,False,1.5001120567321777,2.0228941440582275,1.6768671035766602,1.6633555889129639,0.2099079406174082,1.4535398483276367,1.9573862552642822,1.6211591243743897,0.0,0.0,0.0,3.0040740966796875e-05,0.008094310760498047,0.004304122924804687,0.04611515998840332,0.05795097351074219,0.05097417831420899
I want to take CS 4641 or other machine learning courses,mixed,no_id_matching,10,True,False,1.1257483959197998,2.7075912952423096,1.982118797302246,2.0348256826400757,0.48909164137259503,1.0669996738433838,2.6419413089752197,1.9222368717193603,0.0,0.0,0.0,2.9802322387695312e-05,0.008387565612792969,0.005358171463012695,0.04603910446166992,0.05844426155090332,0.0540879487991333
"Optimization courses, maybe ISYE 6669",mixed,no_id_matching,1,True,False,2.224940061569214,2.224940061569214,2.224940061569214,2.224940061569214,0.0,2.159644365310669,2.159644365310669,2.159644365310669,0.0,0.0,0.0,0.008234024047851562,0.008234024047851562,0.008234024047851562,0.05666661262512207,0.05666661262512207,0.05666661262512207
"Optimization courses, maybe ISYE 6669",mixed,no_id_matching,5,True,False,1.4297122955322266,2.8067445755004883,1.9629180431365967,1.880990743637085,0.5568772078517743,1.3834092617034912,2.7497732639312744,1.9053961277008056,0.0,0.0,0.0,2.8133392333984375e-05,0.008286714553833008,0.006314849853515625,0.045858144760131836,0.0571136474609375,0.0508000373840332
"Optimization courses, maybe ISYE 6669",mixed,no_id_matching,10,True,False,1.3683643341064453,2.932898998260498,2.0818790435791015,1.973703145980835,0.5361796008234496,1.3027698993682861,2.879603862762451,2.019769072532654,0.0,0.0,0.0,2.8371810913085938e-05,0.00885629653930664,0.007383489608764648,0.046051025390625,0.057935237884521484,0.05431110858917236
ISYE courses on optimization and operations research,department-specific,no_id_matching,1,True,False,1.2550971508026123,1.2550971508026123,1.2550971508026123,1.2550971508026123,0.0,1.2017736434936523,1.2017736434936523,1.2017736434936523,0.0,0.0,0.0,0.006608724594116211,0.006608724594116211,0.006608724594116211,0.04632925987243652,0.04632925987243652,0.04632925987243652
ISYE courses on optimization and operations research,department-specific,no_id_matching,5,True,False,1.411095380783081,2.186405897140503,1.752530574798584,1.5069200992584229,0.39602271389226623,1.3579552173614502,2.124380588531494,1.6921869277954102,0.0,0.0,0.0,3.62396240234375e-05,0.00835728645324707,0.004701995849609375,0.04599499702453613,0.05806374549865723,0.055196380615234374
ISYE courses on optimization and operations research,department-specific,no_id_matching,10,True,False,1.3500049114227295,3.128530263900757,1.928253436088562,1.844935655593872,0.5669075334243443,1.2913799285888672,3.06292462348938,1.869671392440796,0.0,0.0,0.0,3.504753112792969e-05,0.0083465576171875,0.004619789123535156,0.04183316230773926,0.058174848556518555,0.053529787063598636
CS courses about artificial intelligence,department-specific,no_id_matching,1,True,False,1.9355013370513916,1.9355013370513916,1.9355013370513916,1.9355013370513916,0.0,1.87699556350708,1.87699556350708,1.87699556350708,0.0,0.0,0.0,3.0994415283203125e-05,3.0994415283203125e-05,3.0994415283203125e-05,0.05797886848449707,0.05797886848449707,0.05797886848449707
CS courses about artificial intelligence,department-specific,no_id_matching,5,True,False,1.6139395236968994,3.0425679683685303,2.401369047164917,2.3525257110595703,0.5359573308624622,1.5482959747314453,2.9894704818725586,2.3400386810302733,0.0,0.0,0.0,3.409385681152344e-05,0.008355855941772461,0.006336688995361328,0.045981407165527344,0.05703449249267578,0.05457558631896973
CS courses about artificial intelligence,department-specific,no_id_matching,10,True,False,1.344102382659912,2.4040708541870117,1.6434363842010498,1.4544912576675415,0.3653561299312261,1.2854688167572021,2.3383567333221436,1.587142014503479,0.0,0.0,0.0,2.3365020751953125e-05,0.009060382843017578,0.0025914192199707033,0.040354251861572266,0.05847001075744629,0.05327444076538086
MATH courses on linear algebra and calculus,department-specific,no_id_matching,1,True,False,2.9398791790008545,2.9398791790008545,2.9398791790008545,2.9398791790008545,0.0,2.877925157546997,2.877925157546997,2.877925157546997,0.0,0.0,0.0,0.008009910583496094,0.008009910583496094,0.008009910583496094,0.05352306365966797,0.05352306365966797,0.05352306365966797
MATH courses on linear algebra and calculus,department-specific,no_id_matching,5,True,False,1.2684671878814697,2.037334680557251,1.6979102611541748,1.816141128540039,0.35019700425031286,1.2233080863952637,1.972970962524414,1.6394052028656005,0.0,0.0,0.0,2.956390380859375e-05,0.00812673568725586,0.006394529342651367,0.04355907440185547,0.05777096748352051,0.051691627502441405
MATH courses on linear algebra and calculus,department-specific,no_id_matching,10,True,False,1.1240060329437256,2.9899697303771973,1.5999626636505127,1.3882395029067993,0.5418669238426418,1.07906174659729,2.943324327468872,1.5437951803207397,0.0,0.0,0.0,2.8371810913085938e-05,0.008865833282470703,0.002349543571472168,0.044518232345581055,0.058225393295288086,0.05340011119842529
ECE courses on signal processing,department-specific,no_id_matching,1,True,False,1.402972936630249,1.402972936630249,1.402972936630249,1.402972936630249,0.0,1.3378338813781738,1.3378338813781738,1.3378338813781738,0.0,0.0,0.0,0.008335113525390625,0.008335113525390625,0.008335113525390625,0.05639958381652832,0.05639958381652832,0.05639958381652832
ECE courses on signal processing,department-specific,no_id_matching,5,True,False,1.4579098224639893,1.8297786712646484,1.6859429836273194,1.7997066974639893,0.1813902716990448,1.4114809036254883,1.7633743286132812,1.6253562450408936,0.0,0.0,0.0,3.719329833984375e-05,0.009797334671020508,0.005240154266357422,0.045990943908691406,0.05824637413024902,0.054940223693847656
ECE courses on signal processing,department-specific,no_id_matching,10,True,False,1.422347068786621,2.468233585357666,1.9057129859924316,1.9065353870391846,0.4457875027733021,1.3639001846313477,2.402010679244995,1.8463820695877076,0.0,0.0,0.0,3.0517578125e-05,0.008933544158935547,0.005558204650878906,0.04547452926635742,0.05794548988342285,0.05335478782653809
Graduate courses in computer vision,graduate-level,no_id_matching,1,True,False,1.5335681438446045,1.5335681438446045,1.5335681438446045,1.5335681438446045,0.0,1.4747884273529053,1.4747884273529053,1.4747884273529053,0.0,0.0,0.0,4.1484832763671875e-05,4.1484832763671875e-05,4.1484832763671875e-05,0.05821490287780762,0.05821490287780762,0.05821490287780762
Graduate courses in computer vision,graduate-level,no_id_matching,5,True,False,1.176091194152832,2.37601900100708,1.8442067146301269,2.0948355197906494,0.5449216353073871,1.1226699352264404,2.309955596923828,1.7850083351135253,0.0,0.0,0.0,3.3855438232421875e-05,0.00831294059753418,0.005975770950317383,0.04625535011291504,0.05814957618713379,0.0528104305267334
Graduate courses in computer vision,graduate-level,no_id_matching,10,True,False,1.349205493927002,2.8457300662994385,2.0009217739105223,1.9040199518203735,0.5513193344080111,1.2971901893615723,2.7872936725616455,1.9404141664505006,0.0,0.0,0.0,2.3365020751953125e-05,0.008436918258666992,0.00570526123046875,0.04236459732055664,0.0579988956451416,0.05439496040344238
Advanced machine learning courses for graduate students,graduate-level,no_id_matching,1,True,False,2.5106518268585205,2.5106518268585205,2.5106518268585205,2.5106518268585205,0.0,2.455207586288452,2.455207586288452,2.455207586288452,0.0,0.0,0.0,3.62396240234375e-05,3.62396240234375e-05,3.62396240234375e-05,0.05501532554626465,0.05501532554626465,0.05501532554626465
Advanced machine learning courses for graduate students,graduate-level,no_id_matching,5,True,False,1.5519657135009766,2.884219169616699,2.0395037174224853,1.8286991119384766,0.5191953724910714,1.4862499237060547,2.8183507919311523,1.974003267288208,0.0,0.0,0.0,0.008076667785644531,0.008444786071777344,0.008271074295043946,0.0564730167388916,0.05713176727294922,0.05681710243225098
Advanced machine learning courses for graduate students,graduate-level,no_id_matching,10,True,False,1.5669777393341064,3.0873706340789795,2.3642840147018434,2.4117523431777954,0.4565885541785793,1.5014073848724365,3.023447275161743,2.3013498544692994,0.0,0.0,0.0,3.0279159545898438e-05,0.008847951889038086,0.0066355705261230465,0.04628920555114746,0.058034658432006836,0.055883479118347165
Courses with minimal prerequisites,edge-case,no_id_matching,1,True,False,2.0235390663146973,2.0235390663146973,2.0235390663146973,2.0235390663146973,0.0,1.9581422805786133,1.9581422805786133,1.9581422805786133,0.0,0.0,0.0,0.008473634719848633,0.008473634719848633,0.008473634719848633,0.05651116371154785,0.05651116371154785,0.05651116371154785
Courses with minimal prerequisites,edge-case,no_id_matching,5,True,False,1.4605340957641602,2.5970094203948975,1.851196002960205,1.7087020874023438,0.442026081597846,1.4097402095794678,2.5478053092956543,1.7935256958007812,0.0,0.0,0.0,5.0067901611328125e-05,0.008299589157104492,0.006257295608520508,0.04084467887878418,0.05703163146972656,0.051009178161621094
Courses with minimal prerequisites,edge-case,no_id_matching,10,True,False,1.3878662586212158,3.405485153198242,1.972554326057434,1.8448071479797363,0.612442035604327,1.329066514968872,3.329007148742676,1.9096487760543823,0.0,0.0,0.0,3.62396240234375e-05,0.008644819259643555,0.005563855171203613,0.04608726501464844,0.07604146003723145,0.056917428970336914
CS 1332 CS 1331,edge-case,no_id_matching,1,True,False,2.9093949794769287,2.9093949794769287,2.9093949794769287,2.9093949794769287,0.0,2.8451638221740723,2.8451638221740723,2.8451638221740723,0.0,0.0,0.0,0.008044958114624023,0.008044958114624023,0.008044958114624023,0.05576777458190918,0.05576777458190918,0.05576777458190918
CS 1332 CS 1331,edge-case,no_id_matching,5,True,False,1.7541873455047607,2.778233528137207,2.1632358551025392,1.9103503227233887,0.467050998945575,1.7014787197113037,2.7349612712860107,2.109359788894653,0.0,0.0,0.0,3.0040740966796875e-05,0.008501291275024414,0.005714321136474609,0.042862653732299805,0.05681133270263672,0.047756385803222653
CS 1332 CS 1331,edge-case,no_id_matching,10,True,False,1.7002944946289062,3.242318868637085,2.3467551946640013,2.294352650642395,0.5099536748365028,1.6341054439544678,3.1765520572662354,2.2853490114212036,0.0,0.0,0.0,0.00635218620300293,0.008959770202636719,0.007726049423217774,0.04537057876586914,0.05718421936035156,0.05327548980712891
I haven't taken calculus,edge-case,no_id_matching,1,True,False,2.015676975250244,2.015676975250244,2.015676975250244,2.015676975250244,0.0,1.9642326831817627,1.9642326831817627,1.9642326831817627,0.0,0.0,0.0,0.0062639713287353516,0.0062639713287353516,0.0062639713287353516,0.0447995662689209,0.0447995662689209,0.0447995662689209
I haven't taken calculus,edge-case,no_id_matching,5,True,False,1.2985749244689941,1.6423592567443848,1.5198383331298828,1.5271804332733154,0.13530953255544376,1.2399649620056152,1.5838954448699951,1.4651204109191895,0.0,0.0,0.0,3.409385681152344e-05,0.006303071975708008,0.0012904644012451173,0.04461812973022461,0.05809617042541504,0.05297045707702637
I haven't taken calculus,edge-case,no_id_matching,10,True,False,1.2475135326385498,2.409047842025757,1.6819207429885865,1.3970680236816406,0.461405068906449,1.1977565288543701,2.343629837036133,1.6247434854507445,0.0,0.0,0.0,2.9325485229492188e-05,0.00834965705871582,0.0032776832580566407,0.04017901420593262,0.05926108360290527,0.05350403785705567
I want to learn machine learning and neural networks,semantic-only,minimal,1,False,False,0.03521466255187988,0.03521466255187988,0.03521466255187988,0.03521466255187988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.956390380859375e-05,2.956390380859375e-05,2.956390380859375e-05,0.03491854667663574,0.03491854667663574,0.03491854667663574
I want to learn machine learning and neural networks,semantic-only,minimal,5,False,False,0.02792191505432129,0.029559612274169922,0.02891120910644531,0.02920365333557129,0.0006534555390817407,0.0,0.0,0.0,0.0,0.0,0.0,2.0503997802734375e-05,2.2411346435546875e-05,2.13623046875e-05,0.027651548385620117,0.029275894165039062,0.028628110885620117
I want to learn machine learning and neural networks,semantic-only,minimal,10,False,False,0.028564453125,0.02945995330810547,0.02903909683227539,0.029079794883728027,0.00025469638836863554,0.0,0.0,0.0,0.0,0.0,0.0,2.002716064453125e-05,2.2649765014648438e-05,2.13623046875e-05,0.028261899948120117,0.028922557830810547,0.028710126876831055
Courses about data structures and algorithms,semantic-only,minimal,1,False,False,0.028565406799316406,0.028565406799316406,0.028565406799316406,0.028565406799316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,0.028291702270507812,0.028291702270507812,0.028291702270507812
Courses about data structures and algorithms,semantic-only,minimal,5,False,False,0.028835058212280273,0.02928900718688965,0.029033994674682616,0.02898383140563965,0.00020336123707798799,0.0,0.0,0.0,0.0,0.0,0.0,1.9311904907226562e-05,2.1457672119140625e-05,1.9979476928710937e-05,0.028545379638671875,0.028994321823120117,0.02874331474304199
Courses about data structures and algorithms,semantic-only,minimal,10,False,False,0.028725147247314453,0.02948760986328125,0.029181194305419923,0.029204487800598145,0.0002573710567367684,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-05,2.288818359375e-05,2.0098686218261718e-05,0.028451919555664062,0.029182910919189453,0.028889036178588866
I'm interested in computer vision and image processing,semantic-only,minimal,1,False,False,0.02843642234802246,0.02843642234802246,0.02843642234802246,0.02843642234802246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0503997802734375e-05,2.0503997802734375e-05,2.0503997802734375e-05,0.02816295623779297,0.02816295623779297,0.02816295623779297
I'm interested in computer vision and image processing,semantic-only,minimal,5,False,False,0.02864360809326172,0.029149770736694336,0.02895040512084961,0.028981924057006836,0.00019545390216106672,0.0,0.0,0.0,0.0,0.0,0.0,1.9788742065429688e-05,2.193450927734375e-05,2.036094665527344e-05,0.028366565704345703,0.02885723114013672,0.028664255142211915
I'm interested in computer vision and image processing,semantic-only,minimal,10,False,False,0.028441905975341797,0.029251813888549805,0.028977179527282716,0.028992176055908203,0.0002350696347138006,0.0,0.0,0.0,0.0,0.0,0.0,1.9311904907226562e-05,2.5510787963867188e-05,2.0837783813476564e-05,0.028171062469482422,0.028957605361938477,0.02868938446044922
Optimization and operations research courses,semantic-only,minimal,1,False,False,0.028984785079956055,0.028984785079956055,0.028984785079956055,0.028984785079956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,0.02868819236755371,0.02868819236755371,0.02868819236755371
Optimization and operations research courses,semantic-only,minimal,5,False,False,0.028882503509521484,0.029597043991088867,0.029224443435668945,0.029253721237182617,0.00029132747542284906,0.0,0.0,0.0,0.0,0.0,0.0,2.0265579223632812e-05,2.09808349609375e-05,2.0551681518554688e-05,0.02859354019165039,0.02930593490600586,0.028933238983154298
Optimization and operations research courses,semantic-only,minimal,10,False,False,0.028512239456176758,0.02982616424560547,0.029043412208557128,0.02889072895050049,0.0003917582104979388,0.0,0.0,0.0,0.0,0.0,0.0,1.9311904907226562e-05,2.193450927734375e-05,2.052783966064453e-05,0.028249740600585938,0.029515743255615234,0.028753829002380372
Courses on database systems and SQL,semantic-only,minimal,1,False,False,0.02856731414794922,0.02856731414794922,0.02856731414794922,0.02856731414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1219253540039062e-05,2.1219253540039062e-05,2.1219253540039062e-05,0.028297901153564453,0.028297901153564453,0.028297901153564453
Courses on database systems and SQL,semantic-only,minimal,5,False,False,0.028907060623168945,0.029049396514892578,0.028972768783569337,0.028978824615478516,5.867848874989839e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9788742065429688e-05,2.0742416381835938e-05,2.0313262939453126e-05,0.02861642837524414,0.028738975524902344,0.028681278228759766
Courses on database systems and SQL,semantic-only,minimal,10,False,False,0.02861475944519043,0.029241085052490234,0.02897496223449707,0.02903604507446289,0.00023747854351077548,0.0,0.0,0.0,0.0,0.0,0.0,1.9788742065429688e-05,2.0742416381835938e-05,2.0384788513183594e-05,0.028338193893432617,0.028954029083251953,0.028684186935424804
I need CS 1332,id-only,minimal,1,False,False,0.029164552688598633,0.029164552688598633,0.029164552688598633,0.029164552688598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0742416381835938e-05,2.0742416381835938e-05,2.0742416381835938e-05,0.028874635696411133,0.028874635696411133,0.028874635696411133
I need CS 1332,id-only,minimal,5,False,False,0.028707027435302734,0.02893209457397461,0.028795146942138673,0.02875804901123047,0.00010061780975042782,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,2.0503997802734375e-05,2.0170211791992186e-05,0.028415679931640625,0.02864551544189453,0.028508758544921874
I need CS 1332,id-only,minimal,10,False,False,0.028674840927124023,0.029521465301513672,0.02898099422454834,0.028931856155395508,0.0002429162403721257,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-05,2.574920654296875e-05,2.0599365234375e-05,0.02839183807373047,0.0292203426361084,0.028691935539245605
CS 7641 or similar courses,id-only,minimal,1,False,False,0.02922201156616211,0.02922201156616211,0.02922201156616211,0.02922201156616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1457672119140625e-05,2.1457672119140625e-05,2.1457672119140625e-05,0.0289309024810791,0.0289309024810791,0.0289309024810791
CS 7641 or similar courses,id-only,minimal,5,False,False,0.028852462768554688,0.029051780700683594,0.02895698547363281,0.02895808219909668,7.225078256108442e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0503997802734375e-05,2.2172927856445312e-05,2.1266937255859376e-05,0.02856731414794922,0.028763532638549805,0.028667402267456055
CS 7641 or similar courses,id-only,minimal,10,False,False,0.02849292755126953,0.02919316291809082,0.028939175605773925,0.028963565826416016,0.00021174594737756024,0.0,0.0,0.0,0.0,0.0,0.0,1.9311904907226562e-05,2.2649765014648438e-05,2.0742416381835938e-05,0.028208255767822266,0.02889275550842285,0.028649401664733887
MATH 2106 and related courses,id-only,minimal,1,False,False,0.028891801834106445,0.028891801834106445,0.028891801834106445,0.028891801834106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193450927734375e-05,2.193450927734375e-05,2.193450927734375e-05,0.028598308563232422,0.028598308563232422,0.028598308563232422
MATH 2106 and related courses,id-only,minimal,5,False,False,0.028612852096557617,0.029559612274169922,0.028887033462524414,0.02871537208557129,0.0003879608408290006,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,2.2172927856445312e-05,2.0837783813476564e-05,0.02833700180053711,0.02925896644592285,0.028604412078857423
MATH 2106 and related courses,id-only,minimal,10,False,False,0.028527259826660156,0.029296398162841797,0.028926539421081542,0.028925538063049316,0.00023100090698234045,0.0,0.0,0.0,0.0,0.0,0.0,2.0742416381835938e-05,2.2649765014648438e-05,2.1195411682128908e-05,0.028259754180908203,0.028998136520385742,0.028639960289001464
ISYE 6501,id-only,minimal,1,False,False,0.028635501861572266,0.028635501861572266,0.028635501861572266,0.028635501861572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3365020751953125e-05,2.3365020751953125e-05,2.3365020751953125e-05,0.028356075286865234,0.028356075286865234,0.028356075286865234
ISYE 6501,id-only,minimal,5,False,False,0.028522253036499023,0.02894282341003418,0.02875494956970215,0.028836727142333984,0.00019141708495200272,0.0,0.0,0.0,0.0,0.0,0.0,2.1696090698242188e-05,2.5987625122070312e-05,2.32696533203125e-05,0.028246402740478516,0.028659582138061523,0.02847299575805664
ISYE 6501,id-only,minimal,10,False,False,0.028652191162109375,0.02948617935180664,0.02895817756652832,0.028923392295837402,0.00025325473437509054,0.0,0.0,0.0,0.0,0.0,0.0,2.2411346435546875e-05,2.4557113647460938e-05,2.338886260986328e-05,0.028370141983032227,0.02919602394104004,0.0286663293838501
Machine learning courses like CS 7641,mixed,minimal,1,False,False,0.028759002685546875,0.028759002685546875,0.028759002685546875,0.028759002685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,0.028474092483520508,0.028474092483520508,0.028474092483520508
Machine learning courses like CS 7641,mixed,minimal,5,False,False,0.028612613677978516,0.029056549072265625,0.028814315795898438,0.028809785842895508,0.00016430370355884357,0.0,0.0,0.0,0.0,0.0,0.0,2.1219253540039062e-05,2.3126602172851562e-05,2.1886825561523437e-05,0.02832174301147461,0.028766632080078125,0.02852482795715332
Machine learning courses like CS 7641,mixed,minimal,10,False,False,0.02855372428894043,0.029862165451049805,0.029093599319458006,0.02913522720336914,0.0003731206362822036,0.0,0.0,0.0,0.0,0.0,0.0,2.1219253540039062e-05,3.147125244140625e-05,2.3555755615234374e-05,0.02827143669128418,0.029547691345214844,0.028795146942138673
"Data structures courses, specifically CS 1332 or equivalent",mixed,minimal,1,False,False,0.028714656829833984,0.028714656829833984,0.028714656829833984,0.028714656829833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,0.028438091278076172,0.028438091278076172,0.028438091278076172
"Data structures courses, specifically CS 1332 or equivalent",mixed,minimal,5,False,False,0.02862548828125,0.02901148796081543,0.028850269317626954,0.028837919235229492,0.00016490522254142755,0.0,0.0,0.0,0.0,0.0,0.0,2.002716064453125e-05,2.2411346435546875e-05,2.1219253540039062e-05,0.028356552124023438,0.028731584548950195,0.0285738468170166
"Data structures courses, specifically CS 1332 or equivalent",mixed,minimal,10,False,False,0.028492450714111328,0.030395030975341797,0.02915635108947754,0.028966307640075684,0.0007333005612720848,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,2.7894973754882812e-05,2.1719932556152342e-05,0.02822256088256836,0.03009796142578125,0.0288679838180542
I want to take CS 4641 or other machine learning courses,mixed,minimal,1,False,False,0.028972625732421875,0.028972625732421875,0.028972625732421875,0.028972625732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1219253540039062e-05,2.1219253540039062e-05,2.1219253540039062e-05,0.02867579460144043,0.02867579460144043,0.02867579460144043
I want to take CS 4641 or other machine learning courses,mixed,minimal,5,False,False,0.028805017471313477,0.029355764389038086,0.02919154167175293,0.02928948402404785,0.00022252120856387187,0.0,0.0,0.0,0.0,0.0,0.0,2.09808349609375e-05,2.1696090698242188e-05,2.13623046875e-05,0.02852606773376465,0.02906322479248047,0.028899478912353515
I want to take CS 4641 or other machine learning courses,mixed,minimal,10,False,False,0.02843928337097168,0.029563426971435547,0.02898590564727783,0.028917431831359863,0.00034165315002406904,0.0,0.0,0.0,0.0,0.0,0.0,2.0265579223632812e-05,2.8371810913085938e-05,2.1910667419433595e-05,0.028174877166748047,0.029254436492919922,0.028699254989624022
"Optimization courses, maybe ISYE 6669",mixed,minimal,1,False,False,0.028522729873657227,0.028522729873657227,0.028522729873657227,0.028522729873657227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0265579223632812e-05,2.0265579223632812e-05,2.0265579223632812e-05,0.028254985809326172,0.028254985809326172,0.028254985809326172
"Optimization courses, maybe ISYE 6669",mixed,minimal,5,False,False,0.028758525848388672,0.02980518341064453,0.02912149429321289,0.02907562255859375,0.00041763033293685034,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-05,2.0265579223632812e-05,1.969337463378906e-05,0.028464555740356445,0.029516935348510742,0.028832054138183592
"Optimization courses, maybe ISYE 6669",mixed,minimal,10,False,False,0.028517484664916992,0.029358386993408203,0.028968954086303712,0.02895808219909668,0.00025717710140465554,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-05,2.0503997802734375e-05,1.9598007202148438e-05,0.02824997901916504,0.02906179428100586,0.028685474395751955
ISYE courses on optimization and operations research,department-specific,minimal,1,False,False,0.028501272201538086,0.028501272201538086,0.028501272201538086,0.028501272201538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3126602172851562e-05,2.3126602172851562e-05,2.3126602172851562e-05,0.02822732925415039,0.02822732925415039,0.02822732925415039
ISYE courses on optimization and operations research,department-specific,minimal,5,False,False,0.02866530418395996,0.029239416122436523,0.028963422775268553,0.028957843780517578,0.00020768903668910414,0.0,0.0,0.0,0.0,0.0,0.0,2.1696090698242188e-05,2.8848648071289062e-05,2.3746490478515624e-05,0.02837991714477539,0.028942584991455078,0.028674602508544922
ISYE courses on optimization and operations research,department-specific,minimal,10,False,False,0.028499126434326172,0.029558658599853516,0.028817200660705568,0.02872610092163086,0.0003168327753655557,0.0,0.0,0.0,0.0,0.0,0.0,2.1219253540039062e-05,2.384185791015625e-05,2.224445343017578e-05,0.028227567672729492,0.02927398681640625,0.02853555679321289
CS courses about artificial intelligence,department-specific,minimal,1,False,False,0.02866983413696289,0.02866983413696289,0.02866983413696289,0.02866983413696289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1696090698242188e-05,2.1696090698242188e-05,2.1696090698242188e-05,0.0283963680267334,0.0283963680267334,0.0283963680267334
CS courses about artificial intelligence,department-specific,minimal,5,False,False,0.02864551544189453,0.02906489372253418,0.028838682174682616,0.02887105941772461,0.00016971253439796292,0.0,0.0,0.0,0.0,0.0,0.0,2.0503997802734375e-05,2.193450927734375e-05,2.0837783813476564e-05,0.02837538719177246,0.028779983520507812,0.028556203842163085
CS courses about artificial intelligence,department-specific,minimal,10,False,False,0.02843308448791504,0.02939152717590332,0.028791403770446776,0.028766870498657227,0.0002754597519497801,0.0,0.0,0.0,0.0,0.0,0.0,2.0265579223632812e-05,2.4557113647460938e-05,2.1219253540039062e-05,0.02817392349243164,0.0290830135345459,0.028510189056396483
MATH courses on linear algebra and calculus,department-specific,minimal,1,False,False,0.028607845306396484,0.028607845306396484,0.028607845306396484,0.028607845306396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,1.9550323486328125e-05,1.9550323486328125e-05,0.028325557708740234,0.028325557708740234,0.028325557708740234
MATH courses on linear algebra and calculus,department-specific,minimal,5,False,False,0.028652191162109375,0.029000282287597656,0.028832483291625976,0.02887558937072754,0.00015744188897809808,0.0,0.0,0.0,0.0,0.0,0.0,1.9550323486328125e-05,2.0265579223632812e-05,1.9884109497070314e-05,0.0283663272857666,0.028717756271362305,0.028546476364135744
MATH courses on linear algebra and calculus,department-specific,minimal,10,False,False,0.028643131256103516,0.02940511703491211,0.028937458992004395,0.028954029083251953,0.00022200811990946245,0.0,0.0,0.0,0.0,0.0,0.0,1.8596649169921875e-05,2.09808349609375e-05,1.952648162841797e-05,0.028369903564453125,0.02912163734436035,0.02865135669708252
ECE courses on signal processing,department-specific,minimal,1,False,False,0.02895641326904297,0.02895641326904297,0.02895641326904297,0.02895641326904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.765655517578125e-05,2.765655517578125e-05,2.765655517578125e-05,0.02866363525390625,0.02866363525390625,0.02866363525390625
